"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"910.3","2024-03-20"," 9:45:00 AM","2024-03-20"," 9:46:00 AM","PE","46500","Buy","225","130.87","128.29","","-580.40"
"910.4","2024-03-20"," 9:37:00 AM","2024-03-20"," 9:38:00 AM","CE","46600","Buy","225","102.90","94.55","","-1878.46"
"910.5","2024-03-20"," 1:23:00 PM","2024-03-20"," 1:24:00 PM","CE","46600","Buy","225","104.45","129.98","","5744.87"
"910.6","2024-03-20"," 9:47:00 AM","2024-03-20"," 9:48:00 AM","PE","46400","Buy","225","98.95","100.95","","450.01"
"911","2024-03-21"," 9:30:00 AM","2024-03-21"," 3:10:00 PM","","","","","","","13.06","1197.10"
"911.1","2024-03-21"," 9:37:00 AM","2024-03-21"," 9:39:00 AM","CE","47800","Buy","225","105.80","97.25","","-1924.09"
"911.2","2024-03-21"," 12:10:00 PM","2024-03-21"," 12:11:00 PM","PE","45800","Buy","225","110.56","112.59","","458.65"
"911.3","2024-03-21"," 10:06:00 AM","2024-03-21"," 10:08:00 AM","CE","47800","Buy","225","102.80","118.49","","3530.10"
"911.4","2024-03-21"," 10:10:00 AM","2024-03-21"," 10:12:00 AM","CE","47900","Buy","225","103.60","108.20","","1033.67"
"911.5","2024-03-21"," 12:16:00 PM","2024-03-21"," 12:17:00 PM","PE","45700","Buy","225","104.15","95.70","","-1901.23"
"912","2024-03-22"," 9:30:00 AM","2024-03-22"," 3:10:00 PM","","","","","","","13.00","4846.06"
"912.1","2024-03-22"," 9:37:00 AM","2024-03-22"," 9:39:00 AM","CE","47300","Buy","225","117.66","157.12","","8879.08"
"912.2","2024-03-22"," 9:40:00 AM","2024-03-22"," 9:41:00 AM","CE","47500","Buy","225","118.51","108.90","","-2163.08"
"912.3","2024-03-22"," 9:43:00 AM","2024-03-22"," 9:45:00 AM","CE","47500","Buy","225","115.01","106.70","","-1869.94"
"913","2024-03-26"," 9:30:00 AM","2024-03-26"," 3:10:00 PM","","","","","","","13.03","-5927.93"
"913.1","2024-03-26"," 9:31:00 AM","2024-03-26"," 9:32:00 AM","PE","46300","Buy","225","105.85","94.75","","-2497.57"
"913.2","2024-03-26"," 9:42:00 AM","2024-03-26"," 9:43:00 AM","PE","46300","Buy","225","100.05","90.20","","-2215.15"
"913.3","2024-03-26"," 10:11:00 AM","2024-03-26"," 10:12:00 AM","PE","46300","Buy","225","103.65","98.25","","-1215.21"
"914","2024-03-27"," 9:30:00 AM","2024-03-27"," 3:10:00 PM","","","","","","","12.70","-2005.93"
"914.1","2024-03-27"," 9:31:00 AM","2024-03-27"," 9:32:00 AM","CE","46800","Buy","225","117.01","107.55","","-2129.01"
"914.2","2024-03-27"," 9:34:00 AM","2024-03-27"," 9:36:00 AM","CE","46800","Buy","225","118.96","130.33","","2559.45"
"914.3","2024-03-27"," 9:39:00 AM","2024-03-27"," 9:40:00 AM","CE","46800","Buy","225","133.72","122.89","","-2436.37"
"915","2024-03-28"," 9:30:00 AM","2024-03-28"," 3:10:00 PM","","","","","","","12.72","4789.10"
"915.1","2024-03-28"," 9:34:00 AM","2024-03-28"," 9:37:00 AM","CE","47900","Buy","225","115.11","109.80","","-1195.30"
"915.2","2024-03-28"," 10:16:00 AM","2024-03-28"," 10:17:00 AM","CE","47900","Buy","225","121.16","152.32","","7011.73"
"915.3","2024-03-28"," 10:19:00 AM","2024-03-28"," 10:20:00 AM","CE","48000","Buy","225","118.21","113.64","","-1027.33"
"916","2024-04-01"," 9:30:00 AM","2024-04-01"," 3:10:00 PM","","","","","","","12.74","-158.79"
"916.1","2024-04-01"," 9:33:00 AM","2024-04-01"," 9:38:00 AM","CE","48100","Buy","225","101.05","108.85","","1753.89"
"916.2","2024-04-01"," 9:44:00 AM","2024-04-01"," 9:45:00 AM","PE","47000","Buy","225","105.05","96.55","","-1912.68"
"917","2024-04-02"," 9:30:00 AM","2024-04-02"," 3:10:00 PM","","","","","","","12.09","7792.44"
"917.1","2024-04-02"," 9:31:00 AM","2024-04-02"," 9:33:00 AM","CE","47800","Buy","225","109.90","151.97","","9465.54"
"917.2","2024-04-02"," 9:34:00 AM","2024-04-02"," 9:36:00 AM","CE","47900","Buy","225","115.41","118.04","","592.49"
"917.3","2024-04-02"," 9:40:00 AM","2024-04-02"," 9:41:00 AM","CE","47900","Buy","225","124.31","114.24","","-2265.59"
"918","2024-04-03"," 9:30:00 AM","2024-04-03"," 3:10:00 PM","","","","","","","11.70","5711.42"
"918.1","2024-04-03"," 9:34:00 AM","2024-04-03"," 9:35:00 AM","CE","47300","Buy","225","116.96","107.50","","-2129.00"
"918.2","2024-04-03"," 9:42:00 AM","2024-04-03"," 9:43:00 AM","CE","47300","Buy","225","122.31","121.39","","-207.42"
"918.3","2024-04-03"," 9:55:00 AM","2024-04-03"," 9:56:00 AM","CE","47300","Buy","225","113.96","149.73","","8047.83"
"919","2024-04-04"," 9:30:00 AM","2024-04-04"," 3:10:00 PM","","","","","","","11.44","3397.30"
"919.1","2024-04-04"," 1:33:00 PM","2024-04-04"," 1:34:00 PM","CE","48700","Buy","225","103.50","104.10","","134.15"
"919.2","2024-04-04"," 9:32:00 AM","2024-04-04"," 9:37:00 AM","PE","47300","Buy","225","111.86","120.79","","2010.08"
"919.3","2024-04-04"," 9:45:00 AM","2024-04-04"," 9:46:00 AM","PE","47200","Buy","225","112.06","104.00","","-1813.06"
"919.4","2024-04-04"," 9:54:00 AM","2024-04-04"," 9:56:00 AM","PE","47200","Buy","225","115.91","129.54","","3066.14"
"920","2024-04-05"," 9:30:00 AM","2024-04-05"," 3:10:00 PM","","","","","","","11.57","-6081.00"
"920.1","2024-04-05"," 9:53:00 AM","2024-04-05"," 9:54:00 AM","CE","48700","Buy","225","110.76","101.35","","-2116.36"
"920.2","2024-04-05"," 10:06:00 AM","2024-04-05"," 10:07:00 AM","CE","48700","Buy","225","112.71","89.56","","-5209.00"
"920.3","2024-04-05"," 10:25:00 AM","2024-04-05"," 10:27:00 AM","CE","48600","Buy","225","116.71","122.24","","1244.37"
"921","2024-04-08"," 9:30:00 AM","2024-04-08"," 3:10:00 PM","","","","","","","11.63","-858.44"
"921.1","2024-04-08"," 9:34:00 AM","2024-04-08"," 9:38:00 AM","CE","48900","Buy","225","119.91","143.18","","5235.40"
"921.2","2024-04-08"," 10:00:00 AM","2024-04-08"," 10:01:00 AM","PE","48000","Buy","225","119.96","110.24","","-2185.90"
"921.3","2024-04-08"," 9:39:00 AM","2024-04-08"," 9:41:00 AM","CE","49000","Buy","225","112.86","103.75","","-2049.37"
"921.4","2024-04-08"," 12:37:00 PM","2024-04-08"," 12:38:00 PM","CE","49000","Buy","225","114.46","106.20","","-1858.57"
"922","2024-04-09"," 9:30:00 AM","2024-04-09"," 2:17:00 PM","","","","","","","11.49","13470.45"
"922.1","2024-04-09"," 9:38:00 AM","2024-04-09"," 9:47:00 AM","CE","48900","Buy","225","102.70","115.39","","2855.46"
"922.2","2024-04-09"," 2:10:00 PM","2024-04-09"," 2:11:00 PM","PE","48400","Buy","225","106.60","100.00","","-1485.74"
"922.3","2024-04-09"," 9:51:00 AM","2024-04-09"," 9:53:00 AM","CE","48900","Buy","225","127.66","141.33","","3074.74"
"922.4","2024-04-09"," 10:02:00 AM","2024-04-09"," 10:07:00 AM","CE","49000","Buy","225","110.11","142.18","","7216.62"
"922.5","2024-04-09"," 2:13:00 PM","2024-04-09"," 2:14:00 PM","PE","48400","Buy","225","102.00","125.74","","5340.63"
"922.6","2024-04-09"," 2:16:00 PM","2024-04-09"," 2:17:00 PM","PE","48300","Buy","225","102.30","86.61","","-3531.25"
"923","2024-04-10"," 9:30:00 AM","2024-04-10"," 3:10:00 PM","","","","","","","11.30","-2702.77"
"923.1","2024-04-10"," 9:32:00 AM","2024-04-10"," 9:33:00 AM","CE","49000","Buy","225","101.15","106.95","","1304.09"
"923.2","2024-04-10"," 9:35:00 AM","2024-04-10"," 9:36:00 AM","CE","49000","Buy","225","110.21","101.30","","-2003.79"
"923.3","2024-04-10"," 9:38:00 AM","2024-04-10"," 9:39:00 AM","CE","49000","Buy","225","106.95","98.05","","-2003.06"
"924","2024-04-12"," 9:30:00 AM","2024-04-12"," 3:10:00 PM","","","","","","","11.31","2981.53"
"924.1","2024-04-12"," 9:36:00 AM","2024-04-12"," 9:48:00 AM","PE","48300","Buy","225","106.70","131.03","","5474.50"
"924.2","2024-04-12"," 10:10:00 AM","2024-04-12"," 10:11:00 AM","PE","48200","Buy","225","116.21","106.80","","-2117.59"
"924.3","2024-04-12"," 10:24:00 AM","2024-04-12"," 10:26:00 AM","PE","48200","Buy","225","119.21","117.54","","-375.38"
"925","2024-04-15"," 9:30:00 AM","2024-04-15"," 3:10:00 PM","","","","","","","12.41","1948.24"
"925.1","2024-04-15"," 11:00:00 AM","2024-04-15"," 11:01:00 AM","CE","48500","Buy","225","102.75","94.45","","-1867.19"
"925.2","2024-04-15"," 9:33:00 AM","2024-04-15"," 9:38:00 AM","PE","47600","Buy","225","106.85","102.20","","-1047.27"
"925.3","2024-04-15"," 9:40:00 AM","2024-04-15"," 9:41:00 AM","PE","47600","Buy","225","107.85","105.15","","-608.96"
"925.4","2024-04-15"," 2:48:00 PM","2024-04-15"," 2:50:00 PM","PE","47600","Buy","225","119.36","143.68","","5471.66"
"926","2024-04-16"," 9:30:00 AM","2024-04-16"," 3:10:00 PM","","","","","","","12.56","-6867.22"
"926.1","2024-04-16"," 9:35:00 AM","2024-04-16"," 9:36:00 AM","CE","47400","Buy","225","114.21","104.95","","-2083.40"
"926.2","2024-04-16"," 9:31:00 AM","2024-04-16"," 9:32:00 AM","PE","47300","Buy","225","87.04","93.00","","1340.99"
"926.3","2024-04-16"," 9:38:00 AM","2024-04-16"," 9:39:00 AM","CE","47400","Buy","225","117.91","103.45","","-3253.65"
"926.4","2024-04-16"," 9:40:00 AM","2024-04-16"," 9:41:00 AM","CE","47400","Buy","225","117.11","104.35","","-2871.16"
"927","2024-04-18"," 9:30:00 AM","2024-04-18"," 3:10:00 PM","","","","","","","12.16","-1522.06"
"927.1","2024-04-18"," 9:31:00 AM","2024-04-18"," 9:34:00 AM","PE","47000","Buy","225","106.95","110.29","","751.81"
"927.2","2024-04-18"," 9:35:00 AM","2024-04-18"," 9:37:00 AM","PE","46900","Buy","225","103.25","98.90","","-978.99"
"927.3","2024-04-18"," 9:40:00 AM","2024-04-18"," 9:41:00 AM","PE","46900","Buy","225","107.90","102.15","","-1294.88"
"928","2024-04-19"," 9:30:00 AM","2024-04-19"," 3:10:00 PM","","","","","","","14.17","-482.83"
"928.1","2024-04-19"," 9:36:00 AM","2024-04-19"," 9:37:00 AM","CE","47800","Buy","225","115.36","106.05","","-2094.91"
"928.2","2024-04-19"," 9:56:00 AM","2024-04-19"," 10:00:00 AM","PE","45500","Buy","225","105.10","96.60","","-1912.69"
"928.3","2024-04-19"," 9:48:00 AM","2024-04-19"," 9:49:00 AM","CE","47800","Buy","225","112.11","137.03","","5608.22"
"928.4","2024-04-19"," 9:50:00 AM","2024-04-19"," 9:53:00 AM","CE","47900","Buy","225","114.41","105.15","","-2083.45"
"929","2024-04-22"," 9:30:00 AM","2024-04-22"," 3:10:00 PM","","","","","","","13.13","-59.97"
"929.1","2024-04-22"," 9:33:00 AM","2024-04-22"," 9:34:00 AM","PE","47000","Buy","225","108.45","98.05","","-2340.73"
"929.2","2024-04-22"," 9:37:00 AM","2024-04-22"," 9:39:00 AM","PE","47000","Buy","225","102.95","112.59","","2169.50"
"929.3","2024-04-22"," 9:47:00 AM","2024-04-22"," 9:48:00 AM","PE","46900","Buy","225","105.25","105.75","","111.26"
"930","2024-04-23"," 9:30:00 AM","2024-04-23"," 3:10:00 PM","","","","","","","10.35","3761.35"
"930.1","2024-04-23"," 9:32:00 AM","2024-04-23"," 9:33:00 AM","PE","47700","Buy","225","104.85","96.35","","-1912.63"
"930.2","2024-04-23"," 9:36:00 AM","2024-04-23"," 9:38:00 AM","PE","47700","Buy","225","105.15","110.64","","1235.72"
"930.3","2024-04-23"," 9:47:00 AM","2024-04-23"," 9:48:00 AM","PE","47700","Buy","225","114.51","134.23","","4438.27"
"931","2024-04-24"," 9:30:00 AM","2024-04-24"," 3:10:00 PM","","","","","","","10.34","5480.65"
"931.1","2024-04-24"," 9:32:00 AM","2024-04-24"," 9:33:00 AM","CE","48000","Buy","225","135.82","137.83","","452.96"
"931.2","2024-04-24"," 9:37:00 AM","2024-04-24"," 9:38:00 AM","CE","48100","Buy","225","94.00","86.41","","-1707.80"
"931.3","2024-04-24"," 9:47:00 AM","2024-04-24"," 9:48:00 AM","CE","48100","Buy","225","99.55","129.49","","6735.48"
"932","2024-04-25"," 9:30:00 AM","2024-04-25"," 3:10:00 PM","","","","","","","10.52","3715.71"
"932.1","2024-04-25"," 9:32:00 AM","2024-04-25"," 9:33:00 AM","CE","48700","Buy","225","100.50","103.35","","640.82"
"932.2","2024-04-25"," 9:35:00 AM","2024-04-25"," 9:37:00 AM","CE","48700","Buy","225","115.36","130.03","","3302.39"
"932.3","2024-04-25"," 9:39:00 AM","2024-04-25"," 9:42:00 AM","CE","48800","Buy","225","111.61","110.59","","-227.50"
"933","2024-04-26"," 9:30:00 AM","2024-04-26"," 3:10:00 PM","","","","","","","10.86","2916.17"
"933.1","2024-04-26"," 9:39:00 AM","2024-04-26"," 9:42:00 AM","CE","49100","Buy","225","110.46","118.49","","1807.99"
"933.2","2024-04-26"," 9:33:00 AM","2024-04-26"," 9:39:00 AM","PE","48000","Buy","225","116.31","106.90","","-2117.61"
"933.3","2024-04-26"," 9:52:00 AM","2024-04-26"," 10:04:00 AM","PE","47900","Buy","225","101.35","116.14","","3328.03"
"933.4","2024-04-26"," 10:08:00 AM","2024-04-26"," 10:10:00 AM","PE","47800","Buy","225","104.65","104.20","","-102.25"
"934","2024-04-29"," 9:30:00 AM","2024-04-29"," 10:25:00 AM","","","","","","","11.93","-2247.07"
"934.1","2024-04-29"," 10:17:00 AM","2024-04-29"," 10:18:00 AM","CE","48900","Buy","225","110.51","129.54","","4281.74"
"934.2","2024-04-29"," 9:37:00 AM","2024-04-29"," 9:41:00 AM","PE","48300","Buy","225","118.41","108.85","","-2151.82"
"934.3","2024-04-29"," 9:47:00 AM","2024-04-29"," 9:49:00 AM","PE","48200","Buy","225","101.40","102.20","","179.60"
"934.4","2024-04-29"," 9:51:00 AM","2024-04-29"," 9:53:00 AM","PE","48200","Buy","225","113.76","104.55","","-2072.06"
"934.5","2024-04-29"," 10:19:00 AM","2024-04-29"," 10:21:00 AM","CE","49000","Buy","225","95.65","91.90","","-842.35"
"934.6","2024-04-29"," 10:24:00 AM","2024-04-29"," 10:25:00 AM","CE","49000","Buy","225","102.25","94.95","","-1642.19"
"935","2024-04-30"," 9:30:00 AM","2024-04-30"," 3:10:00 PM","","","","","","","12.57","-2298.74"
"935.1","2024-04-30"," 9:32:00 AM","2024-04-30"," 9:33:00 AM","CE","49500","Buy","225","118.81","124.19","","1210.16"
"935.2","2024-04-30"," 9:34:00 AM","2024-04-30"," 9:35:00 AM","PE","49300","Buy","225","111.61","104.60","","-1576.82"
"935.3","2024-04-30"," 9:37:00 AM","2024-04-30"," 9:38:00 AM","CE","49500","Buy","225","116.81","105.30","","-2589.99"
"935.4","2024-04-30"," 9:40:00 AM","2024-04-30"," 9:41:00 AM","CE","49500","Buy","225","124.51","127.44","","657.91"
"936","2024-05-02"," 9:30:00 AM","2024-05-02"," 3:10:00 PM","","","","","","","13.78","4347.96"
"936.1","2024-05-02"," 10:08:00 AM","2024-05-02"," 10:11:00 AM","CE","50400","Buy","225","104.70","111.24","","1471.96"
"936.2","2024-05-02"," 9:52:00 AM","2024-05-02"," 9:53:00 AM","PE","48300","Buy","225","103.00","95.65","","-1653.60"
"936.3","2024-05-02"," 11:10:00 AM","2024-05-02"," 11:11:00 AM","PE","48300","Buy","225","103.45","98.10","","-1203.92"
"936.4","2024-05-02"," 11:19:00 AM","2024-05-02"," 11:20:00 AM","PE","48300","Buy","225","104.90","130.38","","5733.53"
"937","2024-05-03"," 9:30:00 AM","2024-05-03"," 3:10:00 PM","","","","","","","13.79","-1436.45"
"937.1","2024-05-03"," 9:32:00 AM","2024-05-03"," 9:45:00 AM","PE","48800","Buy","225","117.76","123.24","","1232.89"
"937.2","2024-05-03"," 9:50:00 AM","2024-05-03"," 9:53:00 AM","PE","48700","Buy","225","113.66","114.44","","176.84"
"937.3","2024-05-03"," 9:59:00 AM","2024-05-03"," 10:00:00 AM","PE","48600","Buy","225","106.00","93.35","","-2846.18"
"938","2024-05-06"," 9:30:00 AM","2024-05-06"," 3:10:00 PM","","","","","","","16.10","11151.25"
"938.1","2024-05-06"," 9:31:00 AM","2024-05-06"," 9:32:00 AM","CE","50000","Buy","225","104.05","97.65","","-1440.19"
"938.2","2024-05-06"," 9:37:00 AM","2024-05-06"," 9:41:00 AM","PE","48600","Buy","225","105.05","144.53","","8881.92"
"938.3","2024-05-06"," 9:42:00 AM","2024-05-06"," 9:44:00 AM","PE","48400","Buy","225","105.00","121.49","","3709.52"
"939","2024-05-07"," 9:30:00 AM","2024-05-07"," 3:10:00 PM","","","","","","","16.79","7393.76"
"939.1","2024-05-07"," 9:32:00 AM","2024-05-07"," 9:33:00 AM","PE","48500","Buy","225","99.25","118.19","","4261.79"
"939.2","2024-05-07"," 9:50:00 AM","2024-05-07"," 9:51:00 AM","PE","48400","Buy","225","104.45","115.99","","2596.45"
"939.3","2024-05-07"," 9:53:00 AM","2024-05-07"," 9:54:00 AM","PE","48400","Buy","225","118.71","121.09","","535.52"
"940","2024-05-08"," 9:30:00 AM","2024-05-08"," 3:10:00 PM","","","","","","","17.50","18712.49"
"940.1","2024-05-08"," 9:32:00 AM","2024-05-08"," 9:33:00 AM","CE","48200","Buy","225","106.20","148.58","","9533.83"
"940.2","2024-05-08"," 10:22:00 AM","2024-05-08"," 10:23:00 AM","PE","47900","Buy","225","121.01","164.17","","9710.41"
"940.3","2024-05-08"," 10:24:00 AM","2024-05-08"," 10:25:00 AM","PE","47800","Buy","225","109.50","115.64","","1380.92"
"940.4","2024-05-08"," 10:26:00 AM","2024-05-08"," 10:27:00 AM","PE","47800","Buy","225","105.05","96.55","","-1912.68"
"941","2024-05-09"," 9:30:00 AM","2024-05-09"," 3:10:00 PM","","","","","","","17.60","3829.66"
"941.1","2024-05-09"," 9:50:00 AM","2024-05-09"," 9:52:00 AM","PE","47000","Buy","225","108.35","99.60","","-1969.64"
"941.2","2024-05-09"," 10:15:00 AM","2024-05-09"," 10:16:00 AM","PE","47000","Buy","225","109.75","120.84","","2494.06"
"941.3","2024-05-09"," 10:18:00 AM","2024-05-09"," 10:23:00 AM","PE","46900","Buy","225","102.65","117.34","","3305.25"
"942","2024-05-10"," 9:30:00 AM","2024-05-10"," 3:10:00 PM","","","","","","","18.27","212.14"
"942.1","2024-05-10"," 10:00:00 AM","2024-05-10"," 10:05:00 AM","CE","48600","Buy","225","108.20","118.44","","2303.25"
"942.2","2024-05-10"," 9:33:00 AM","2024-05-10"," 9:37:00 AM","PE","46800","Buy","225","116.86","119.39","","569.67"
"942.3","2024-05-10"," 9:41:00 AM","2024-05-10"," 9:43:00 AM","PE","46700","Buy","225","109.00","100.20","","-1981.04"
"942.4","2024-05-10"," 12:48:00 PM","2024-05-10"," 12:50:00 PM","PE","46700","Buy","225","111.36","116.34","","1121.88"
"942.5","2024-05-10"," 10:07:00 AM","2024-05-10"," 10:09:00 AM","CE","48700","Buy","225","111.26","103.25","","-1801.63"
"943","2024-05-13"," 9:30:00 AM","2024-05-13"," 12:42:00 PM","","","","","","","20.70","-729.32"
"943.1","2024-05-13"," 12:26:00 PM","2024-05-13"," 12:29:00 PM","CE","48000","Buy","225","101.10","113.89","","2878.31"
"943.2","2024-05-13"," 9:34:00 AM","2024-05-13"," 9:36:00 AM","PE","46600","Buy","225","119.46","113.79","","-1274.99"
"943.3","2024-05-13"," 9:39:00 AM","2024-05-13"," 9:41:00 AM","PE","46500","Buy","225","108.15","99.40","","-1969.60"
"943.4","2024-05-13"," 9:42:00 AM","2024-05-13"," 9:44:00 AM","PE","46500","Buy","225","112.46","126.34","","3123.13"
"943.5","2024-05-13"," 12:37:00 PM","2024-05-13"," 12:38:00 PM","CE","48100","Buy","225","101.40","91.05","","-2327.90"
"943.6","2024-05-13"," 12:41:00 PM","2024-05-13"," 12:42:00 PM","CE","48100","Buy","225","100.45","95.30","","-1158.27"
"944","2024-05-14"," 9:30:00 AM","2024-05-14"," 10:00:00 AM","","","","","","","21.11","-7048.10"
"944.1","2024-05-14"," 9:31:00 AM","2024-05-14"," 9:32:00 AM","CE","48200","Buy","225","105.05","95.70","","-2103.83"
"944.2","2024-05-14"," 9:35:00 AM","2024-05-14"," 9:36:00 AM","PE","47200","Buy","225","98.55","88.76","","-2203.57"
"944.3","2024-05-14"," 9:57:00 AM","2024-05-14"," 9:58:00 AM","CE","48200","Buy","225","109.95","118.04","","1819.35"
"944.4","2024-05-14"," 9:47:00 AM","2024-05-14"," 9:48:00 AM","PE","47300","Buy","225","116.71","114.24","","-554.73"
"944.5","2024-05-14"," 9:52:00 AM","2024-05-14"," 9:53:00 AM","PE","47200","Buy","225","107.85","98.35","","-2138.20"
"944.6","2024-05-14"," 9:59:00 AM","2024-05-14"," 10:00:00 AM","CE","48200","Buy","225","102.45","94.15","","-1867.12"
"945","2024-05-15"," 9:30:00 AM","2024-05-15"," 10:07:00 AM","","","","","","","20.33","-7541.77"
"945.1","2024-05-15"," 9:41:00 AM","2024-05-15"," 9:42:00 AM","CE","47900","Buy","225","121.36","111.54","","-2208.70"
"945.2","2024-05-15"," 9:32:00 AM","2024-05-15"," 9:34:00 AM","PE","47800","Buy","225","128.66","133.23","","1028.04"
"945.3","2024-05-15"," 10:01:00 AM","2024-05-15"," 10:02:00 AM","PE","47700","Buy","225","103.10","95.75","","-1653.62"
"945.4","2024-05-15"," 9:46:00 AM","2024-05-15"," 9:47:00 AM","CE","47900","Buy","225","113.31","107.15","","-1386.05"
"945.5","2024-05-15"," 9:48:00 AM","2024-05-15"," 9:49:00 AM","CE","47900","Buy","225","124.31","114.24","","-2265.59"
"945.6","2024-05-15"," 10:05:00 AM","2024-05-15"," 10:07:00 AM","PE","47700","Buy","225","95.00","90.30","","-1055.85"
"946","2024-05-16"," 9:30:00 AM","2024-05-16"," 3:10:00 PM","","","","","","","20.16","4020.38"
"946.1","2024-05-16"," 9:33:00 AM","2024-05-16"," 9:37:00 AM","PE","47000","Buy","225","109.05","111.24","","492.72"
"946.2","2024-05-16"," 10:21:00 AM","2024-05-16"," 10:26:00 AM","PE","46900","Buy","225","108.20","126.44","","4102.35"
"946.3","2024-05-16"," 10:49:00 AM","2024-05-16"," 10:52:00 AM","PE","46700","Buy","225","105.45","102.90","","-574.69"
"947","2024-05-17"," 9:30:00 AM","2024-05-17"," 3:10:00 PM","","","","","","","20.15","-4815.14"
"947.1","2024-05-17"," 9:31:00 AM","2024-05-17"," 9:32:00 AM","CE","48500","Buy","225","117.56","108.05","","-2140.38"
"947.2","2024-05-17"," 9:34:00 AM","2024-05-17"," 9:35:00 AM","PE","47000","Buy","225","102.80","94.50","","-1867.20"
"947.3","2024-05-17"," 9:52:00 AM","2024-05-17"," 9:54:00 AM","CE","48500","Buy","225","114.01","104.80","","-2072.12"
"947.4","2024-05-17"," 9:44:00 AM","2024-05-17"," 9:45:00 AM","PE","47000","Buy","225","105.95","97.40","","-1924.13"
"947.5","2024-05-17"," 9:57:00 AM","2024-05-17"," 10:00:00 AM","CE","48500","Buy","225","121.01","135.18","","3188.68"
"948","2024-05-21"," 9:30:00 AM","2024-05-21"," 3:10:00 PM","","","","","","","22.23","-3201.51"
"948.1","2024-05-21"," 12:56:00 PM","2024-05-21"," 12:57:00 PM","CE","48500","Buy","225","101.40","98.20","","-719.95"
"948.2","2024-05-21"," 9:56:00 AM","2024-05-21"," 9:57:00 AM","PE","47700","Buy","225","121.01","114.19","","-1533.96"
